facility,cate,addr_load,addr_num,lat,long,area,capacity,openOrnot,normal_use,manage_phone,management,date,region,region2
길음래미안 1차아파트,공공용,서울특별시 성북구 길음로9길 40 (길음동),,37.60584987,127.0209874,16367.0,19839.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음래미안 2차아파트,공공용,서울특별시 성북구 길음로 74 (길음동),,37.6092896639,127.0210339251,13983.0,16949.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음래미안 3차아파트,공공용,서울특별시 성북구 길음로 16 (길음동),,37.6070856,127.0232755,18554.0,22499.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음뉴타운 대림(아) e편한세상,공공용,서울특별시 성북구 길음로 118 (길음동),,37.61132431,127.0208485,33000.0,40000.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
"길음뉴타운 2,3단지(아) 대우푸르지오",공공용,서울특별시 성북구 길음로 119 (길음동),,37.61049971,127.0163724,47601.0,57698.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음래미안아파트 4차아파트(길음뉴타운8단지),공공용,서울특별시 성북구 길음로 33 (길음동),,37.60504961,127.022011,32000.0,38787.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음래미안 5차아파트(길음뉴타운9단지),공공용,서울특별시 성북구 길음로9길 50 (길음동),,37.60269641,127.0209503,19360.0,23466.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
길음두산위브아파트(길음뉴타운 7단지),공공용,서울특별시 성북구 길음로13길 22 (길음동),,37.6094433,127.0193259,6528.0,7912.0,Y,시설주,2241-5443,길음1동,2021-03-19,서울특별시,성북구
꿈의숲 대명루첸아파트 지하주차장,공공용,서울특별시 성북구 월계로36길 27 (장위동),,37.62144056,127.0463288,25709.0,31162.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
참누리아파트 지하주차장,공공용,서울특별시 성북구 한천로101길 18 (장위동),,37.62276561,127.0492974,14251.0,17273.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
삼익아파트 지하주차장,공공용,서울특별시 성북구 화랑로37길 42 (장위동),,37.61340955,127.057656,5468.0,6627.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
유타쇼핑몰,공공용,서울특별시 성북구 동소문로 106 (동선동1가),,37.592558,127.017076,4988.0,6046.0,Y,시설주,2241-5082,동선동,2021-03-19,서울특별시,성북구
길음 서희스타힐스,공공용,"서울특별시 성북구 동소문로 284 (하월곡동, 길음 서희스타힐스)",,37.60538367,127.027306,3252.0,3941.0,Y,시설주,2241-5489,길음제2동,2021-03-19,서울특별시,성북구
정릉성원아파트,공공용,"서울특별시 성북구 정릉로21길 21 (정릉동, 정릉성원아파트)",,37.606494,127.0077826,7851.0,9516.0,Y,시설주,2241-5367,정릉3동,2021-03-19,서울특별시,성북구
대동아파트,공공용,"서울특별시 성북구 정릉로 185-4 (정릉동, 대동아파트)",,37.60784819,127.0059118,1708.0,2070.0,Y,시설주,2241-5367,정릉3동,2021-03-19,서울특별시,성북구
정릉중앙하이츠빌 1단지아파트,공공용,"서울특별시 성북구 아리랑로19길 60 (정릉동, 중앙하이츠빌1단지아파트)",,37.60217527,127.0100334,17534.0,21253.0,Y,시설주,2241-5323,정릉2동,2021-03-19,서울특별시,성북구
정릉2차 대주피오레아파트 지하주차장,공공용,"서울특별시 성북구 아리랑로19길 86 (정릉동, 정릉2차대주피오레)",,37.601823,127.0085295,3124.0,3787.0,Y,시설주,2241-5323,정릉2동,2021-03-19,서울특별시,성북구
푸른마을동아아파트 지하주차장,공공용,"서울특별시 성북구 서경로 31 (정릉동, 푸른마을 동아아파트)",,37.60688159,127.0144327,18093.0,21930.0,Y,시설주,2241-5323,정릉2동,2021-03-19,서울특별시,성북구
정릉푸르지오아파트,공공용,"서울특별시 성북구 보국문로 19 (정릉동, 정릉푸르지오아파트)",,37.60675594,127.0096943,16596.0,20116.0,Y,시설주,2241-5323,정릉2동,2021-03-19,서울특별시,성북구
정릉쌍용아파트,공공용,"서울특별시 성북구 북악산로 847 (정릉동, 정릉쌍용아파트)",,37.599529,127.0180414,8052.0,9760.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
길음뉴타운10단지 라온유아파트,공공용,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",,37.6032267,127.0178656,12810.0,15527.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
정릉힐스테이트,공공용,"서울특별시 성북구 정릉로 292 (정릉동, 정릉힐스테이트)",,37.60301074,127.0159676,17635.0,21375.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
정릉스카이쌍용아파트,공공용,"서울특별시 성북구 북악산로 828 (정릉동, 정릉스카이쌍용아파트)",,37.60018887,127.015745,16739.0,20290.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
태영아파트,공공용,"서울특별시 성북구 서경로 28 (정릉동, 태영아파트)",,37.60614982,127.0157101,17765.0,21533.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
경남아파트,공공용,"서울특별시 성북구 정릉로 305 (정릉동, 경남아파트)",,37.60484489,127.0178071,23056.0,27946.0,Y,시설주,2241-5283,정릉1동,2021-03-19,서울특별시,성북구
꿈의 숲 푸르지오 아파트,공공용,서울특별시 성북구 오패산로16가길 40 (하월곡동),,37.60987817,127.038823,30655.0,37157.0,Y,시설주,2241-5582,월곡1동,2021-03-19,서울특별시,성북구
동일하이빌 뉴시티,공공용,서울특별시 성북구 종암로 167 (하월곡동),,37.605015,127.030964,5502.0,6669.0,Y,시설주,2241-5489,길음제2동,2021-03-19,서울특별시,성북구
이마트 하월곡점,공공용,서울특별시 성북구 종암로 167 (하월곡동),,37.6050584,127.0309893,27730.0,33612.0,Y,시설주,2241-5489,길음제2동,2021-03-19,서울특별시,성북구
래미안라센트,공공용,서울특별시 성북구 종암로24가길 80 (종암동),,37.59931484,127.0392263,40106.0,48613.0,Y,시설주,2241-5525,종암동,2021-03-19,서울특별시,성북구
종암 에스케이아파트,공공용,서울특별시 성북구 종암로24가길 53 (종암동),,37.60083973,127.0379633,40170.0,48690.0,Y,시설주,2241-5525,종암동,2021-03-19,서울특별시,성북구
SK VIEW 아파트 2차,공공용,서울특별시 성북구 종암로 24길 35 (종암동),,37.6014282,127.0346388,14282.0,17311.0,Y,시설주,2241-5525,종암동,2021-03-19,서울특별시,성북구
래미안세레니티,공공용,서울특별시 성북구 종암로23길 35 (종암동),,37.59816434,127.0297499,42047.0,50966.0,Y,시설주,2241-5525,종암동,2021-03-19,서울특별시,성북구
우림카이저팰리스,공공용,서울특별시 성북구 종암로 132 (종암동),,37.60191866,127.0335201,12380.0,15006.0,Y,시설주,2241-5525,종암동,2021-03-19,서울특별시,성북구
일신건영휴먼빌,공공용,서울특별시 성북구 아리랑로 89 (돈암동),,37.60076937,127.0136162,22700.0,27515.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
브라운스톤아파트 지하주차장,공공용,서울특별시 성북구 북악산로 844 (돈암동),,37.59738445,127.0193227,42709.0,51768.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
돈암힐스테이트,공공용,서울특별시 성북구 아리랑로 68 (돈암동),,37.59878701,127.015083,8141.0,9868.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
돈암더샵,공공용,서울특별시 성북구 아리랑로5길 85 (돈암동),,37.59784692,127.009974,12515.0,15170.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
동소문현대아파트 주차장,공공용,서울특별시 성북구 아리랑로5길 50-8 (돈암동),,37.5984052,127.0133757,1022.0,1239.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
돈암신일해피트리아파트 주차장,공공용,서울특별시 성북구 아리랑로5길 92 (돈암동),,37.59845945,127.0115413,11380.0,13794.0,Y,시설주,2241-5165,돈암2동,2021-03-19,서울특별시,성북구
월곡2에스에이치빌 지하주차장,공공용,서울특별시 성북구 회기로5길 142 (하월곡동),,37.597554,127.0417346,5213.0,6318.0,Y,시설주,2241-5636,월곡2동,2021-03-19,서울특별시,성북구
"월곡갑을명가 지하주차장(지하3,4)",공공용,서울특별시 성북구 화랑로11길 26 (하월곡동),,37.6033000122,127.042149,2293.0,2779.0,Y,시설주,2241-5636,월곡2동,2021-03-19,서울특별시,성북구
수산동양빌 지하주차장,공공용,서울특별시 성북구 오패산로4길 11 (하월곡동),,37.604191,127.038245,500.0,606.0,Y,시설주,2241-5636,월곡2동,2021-03-19,서울특별시,성북구
삼선현대힐스테이트 지하주차장,공공용,서울특별시 성북구 낙산길 243-15 (삼선동2가),,37.58267015,127.0144145,14309.0,17344.0,Y,시설주,2241-5042,삼선동,2021-03-19,서울특별시,성북구
삼선SK VIEW아파트 지하주차장,공공용,서울특별시 성북구 삼선교로16길 35 (삼선동3가),,37.5880187,127.012142,24000.0,29090.0,Y,시설주,2241-5042,삼선동,2021-03-19,서울특별시,성북구
삼선대우푸르지오아파트 지하주차장,공공용,서울특별시 성북구 보문로29다길 31 (삼선동2가),,37.58417681,127.0126169,42400.0,51394.0,Y,시설주,2241-5042,삼선동,2021-03-19,서울특별시,성북구
신동아파밀리에아파트 지하주차장,공공용,"서울특별시 성북구 화랑로 210-26 (석관동, 석관동 신동아 파밀리에)",,37.60723789,127.0536406,9383.0,11373.0,Y,시설주,2241-5765,석관동,2021-03-19,서울특별시,성북구
그린빌아파트 지하주차장,공공용,서울특별시 성북구 돌곶이로41가길 54 (장위동),,37.6176577,127.0429239,793.0,962.0,Y,시설주,2241-5647,장위1동,2021-03-19,서울특별시,성북구
아남아파트 지하주차장,공공용,서울특별시 성북구 보문사길 112 (보문동6가),,37.58092899,127.0175977,530.0,642.0,Y,시설주,2241-5247,보문동,2021-03-19,서울특별시,성북구
현대아이파크아파트 지하주차장,공공용,서울특별시 성북구 지봉로21길 19 (보문동3가),,37.58566845,127.0159594,3360.0,4072.0,Y,시설주,2241-5247,보문동,2021-03-19,서울특별시,성북구
보문하우스토리 지하주차장,공공용,서울특별시 성북구 고려대로 2길 37 (보문동4가),,37.58437386,127.020888,1840.0,2230.0,Y,시설주,2241-5247,보문동,2021-03-19,서울특별시,성북구
이편한세상보문 지하주차장,공공용,서울특별시 성북구 낙산길 255 (보문동3가),,37.58277811,127.0156236,3930.0,4723.0,Y,시설주,2241-5247,보문동,2021-03-19,서울특별시,성북구
정릉한화꿈에그린아파트주차장,공공용,"서울특별시 성북구 아리랑로19가길 20 (정릉동, 정릉꿈에그린아파트)",,37.601809,127.0111115,17809.0,21586.0,Y,시설주,2241-5323,정릉2동,2021-03-19,서울특별시,성북구
길음역금호어울림센터힐 아파트 지하주차장,공공용,"서울특별시 성북구 동소문로34길 73 (돈암동, 길음역금호어울림센터힐)",,37.5999488448,127.0224173617,22448.0,27209.0,Y,시설주,2241-5129,돈암1동,2021-03-19,서울특별시,성북구
돈암 코오롱 하늘채 아파트 지하주차장,공공용,"서울특별시 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",,37.59883044,127.0136249,32389.0,39259.0,Y,시설주,2241-5160,돈암2동,2021-03-19,서울특별시,성북구
정릉e편한세상1차아파트 지하주차장,공공용,"서울특별시 성북구 솔샘로24길 15 (정릉동, 정릉이-편한세상)",,37.61500888,127.010973,23729.0,28762.0,Y,시설주,2241-5360,정릉3동,2021-03-19,서울특별시,성북구
우이신설경전철 북한산보국문역,공공용,서울특별시 성북구 보국문로22길 8 (정릉동),,37.6121115,127.008578,1849.0,2241.0,Y,시설주,2241-5400,정릉4동,2021-03-19,서울특별시,성북구
성신여자대학교교직원주차장,공공용,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",,37.59165365,127.0221474,7717.0,5396.0,Y,시설주,2241-5080,동선동,2021-03-19,서울특별시,성북구
브라운스톤동선아파트 지하주차장,공공용,"서울특별시 성북구 아리랑로5길 25 (동소문동7가, 브라운스톤 동선아파트)",,37.59606614,127.0141045,7764.0,5429.0,Y,시설주,2241-5080,동선동,2021-03-19,서울특별시,성북구
정릉풍림아이원아파트(지하주차장),공공용,"서울특별시 성북구 솔샘로25길 28 (정릉동, 정릉풍림아이원아파트)",,37.6185771,127.0069638,11515.0,13958.0,Y,시설주,2241-5400,정릉4동,2021-03-19,서울특별시,성북구
꿈의숲코오롱하늘채아파트 지하주차장,공공용,"서울특별시 성북구 돌곶이로 220 (장위동, 꿈의숲코오롱하늘채아파트)",,37.6189867339,127.0465288852,28417.0,34444.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
래미안장위포레카운티아파트 지하주차장,공공용,"서울특별시 성북구 장월로 160 (장위동, 래미안장위포레카운티)",,37.6179215325,127.0522533512,40491.35,49080.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
래미안장위퍼스트하이아파트 지하주차장,공공용,"서울특별시 성북구 한천로 713 (장위동, 래미안장위퍼스트하이)",,37.6212857858,127.0517190179,72265.74,87594.0,Y,시설주,2241-5724,장위3동,2021-03-19,서울특별시,성북구
신월3동주민센터,공공용,서울특별시 양천구 남부순환로54길 5 (신월동),서울특별시 양천구 신월동 167- 5,37.5336304,126.829078,200.0,242.0,Y,주차장,02-2620-4394,서울특별시 양천구,2021-05-20,서울특별시,양천구
오목교역,공공용,"서울특별시 양천구 오목로 지하 342 (목동, 오목교역)",서울특별시 양천구 목동 406-30,37.52445124,126.8753527,12427.0,15063.0,Y,기타,02-2620-4394,서울특별시 양천구,2021-05-20,서울특별시,양천구
목동역,공공용,"서울특별시 양천구 오목로 지하 245 (목동, 목동역)",서울특별시 양천구 목동 926-3,37.526178,126.864728,7405.0,8975.0,Y,기타,02-2620-4394,서울특별시 양천구,2021-05-20,서울특별시,양천구
방송회관,공공용,"서울특별시 양천구 목동동로 233 (목동, 한국방송회관)",서울특별시 양천구 목동 923-5,37.52698061,126.871381,14778.0,17912.0,Y,주차장,02-2620-4394,서울특별시 양천구,2021-05-20,서울특별시,양천구
한국통신,공공용,서울특별시 양천구 목동서로 201 (목동),서울특별시 양천구 목동 924,37.529428,126.871104,16129.0,19550.0,Y,주차장,02-2620-4394,서울특별시 양천구,2021-05-20,서울특별시,양천구
