facility,cate,addr_load,addr_num,lat,long,area,capacity,openOrnot,normal_use,manage_phone,management,date,region
경남은행지하주차장,공공용,울산광역시 남구 중앙로 202,울산광역시 남구 신정동 583-3,35.5389299,129.3128724,2400.0,2909.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
메트로빌딩지하주차장,공공용,울산광역시 남구 돋질로 69,울산광역시 남구 신정동 585-9,35.5386598,129.313588,3270.5,3964.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
강변센트럴하이츠지하주차장(101동),공공용,울산광역시 남구 중앙로290번길 53,울산광역시 남구 신정동 319,35.5481709,129.314852,32211.78,39045.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
두산위브더제니스지하주차장,공공용,울산광역시 남구 신정로203번길 61,울산광역시 남구 신정동 1877,35.5484331,129.3101466,17048.0,20664.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
"울산신정푸르지오아파트지하주차장(102동,111동)",공공용,울산광역시 남구 팔등로 85,울산광역시 남구 신정동 318,35.54701568,129.3137217,58901.99,71396.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
프라자 빌딩,공공용,울산광역시 남구 삼산로 24,울산광역시 남구 신정동 706-3,35.5326961,129.3104233,294.0,356.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
효천빌딩,공공용,울산광역시 남구 삼산로 48,울산광역시 남구 신정동 685-4,35.5333918,129.3130026,664.0,805.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한라무지개아파트,공공용,울산광역시 남구 두왕로272번길 17-14,울산광역시 남구 신정동 899,35.52735644,129.3126807,545.0,661.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한라백조아파트,공공용,울산광역시 남구 중앙로63번길 16,울산광역시 남구 신정동 872,35.52731579,129.3163001,1914.0,2320.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
삼진파크,공공용,울산광역시 남구 두왕로322번길 12,울산광역시 남구 신정동 1821-2,35.530875,129.3093457,397.0,481.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
영보가든맨션,공공용,울산광역시 남구 두왕로244번길 30,울산광역시 남구 신정동 942-10,35.52521817,129.3146078,661.0,801.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
(주)템포,공공용,울산광역시 남구 수암로 4,울산광역시 남구 신정동 1094,35.53167766,129.308587,205.0,248.0,Y,주차장,052-226-5462,울산광역시 남구청,2021-05-04,울산광역시
신정현대홈타운(301동)지하주차장,공공용,울산광역시 남구 수암로129번길 25,울산광역시 남구 신정동 851,35.52950409,129.322342,23032.0,27918.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
신정현대홈타운(402동)지하주차장,공공용,울산광역시 남구 대암로 51,울산광역시 남구 신정동 851,35.53174271,129.3226217,16772.0,20330.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
신성미소지움1단지지하주차장(104동),공공용,울산광역시 남구 대암로 25,울산광역시 남구 신정동 1852,35.53102343,129.3187958,16495.0,19994.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
신성미소지움2단지지하주차장(201동),공공용,울산광역시 남구 대암로 26,울산광역시 남구 신정동 1853,35.53023899,129.3191039,15495.0,18782.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
건축사회관지하주차장,공공용,울산광역시 남구 신정로 152,울산광역시 남구 신정동240-11,35.5451044,129.3184268,645.0,782.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
동문아뮤티지하주차장,공공용,울산광역시 남구 번영로 195,울산광역시 남구 신정동1874,35.5424637,129.3252544,17855.0,21642.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
극동스타클래스지하주차장,공공용,울산광역시 남구 번영로 223,울산광역시 남구 신정동1875,35.5447598,129.3243074,16606.0,20128.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
대경빌딩지하주차장,공공용,울산광역시 남구 번영로 177,울산광역시 남구 달동 572-1,35.5408773,129.326084,1038.0,1258.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
우리투자증권지하주차장,공공용,울산광역시 남구 삼산로 65,울산광역시 남구 달동 886-6,35.5344921,129.3147655,727.0,881.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
달동2차현대아파트206동옆지하주차장,공공용,울산광역시 남구 삼산로156번길 5-74,울산광역시 남구 달동 118-1,35.5365607,129.3271525,2364.0,2865.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한양빌딩지하주차장,공공용,울산광역시 남구 신정로 51,울산광역시 남구 달동 628-14,35.5364859,129.3213375,1190.0,1442.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
현대하이얏트아파트지하주차장,공공용,울산광역시 남구 신정로33번길 36,울산광역시 남구 달동 1403-1,35.53385247,129.3173119,1266.0,1535.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
현대3차아파트102동옆지하주차장,공공용,울산광역시 남구 번영로89번길 23,울산광역시 남구 달동 1371-1,35.53269531,129.3274264,6248.0,7573.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
SK뷰아파트104동옆지하주차장,공공용,울산광역시 남구 중앙로128번길 54,울산광역시 남구 달동 809-1,35.53391298,129.3201621,15425.0,18697.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
달동우방맨션지하주차장,공공용,울산광역시 남구 도산로 59,울산광역시 남구 달동 1395-1,35.53277609,129.3211788,3306.0,4007.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한라빌딩지하주차장,공공용,울산광역시 남구 삼산로 130,울산광역시 남구 달동 651-3,35.5356078,129.3217697,777.0,942.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
"삼성아파트지하주차장(1,2단지)",공공용,울산광역시 남구 신정로17번길 6,울산광역시 남구 달동 758,35.53356593,129.3220878,5967.0,7233.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
어울림아파트지하주차장,공공용,울산광역시 남구 도산로77번길 4,울산광역시 남구 달동 775-6,35.53192281,129.3239364,6585.0,7982.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
현대해상 화재보험(주)지하주차장,공공용,울산광역시 남구 번영로 131,울산광역시 남구 달동 120-1,35.5367662,129.3277097,11382.0,13796.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
선경아파트지하주차장(5동관리사무소앞),공공용,울산광역시 남구 돋질로 262,울산광역시 남구 달동 1330-1,35.54338792,129.3351245,300.0,364.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
남구청지하주차장,공공용,울산광역시 남구 돋질로 233,울산광역시 남구 달동 1320-1,35.5437296,129.3295209,217.8,264.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
삼산현대아파트지하주차장,공공용,울산광역시 남구 월평로 253,울산광역시 남구 삼산동 1459-1,35.54748794,129.3344628,450.0,545.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
평창3차현대아파트지하주차장(603동앞),공공용,울산광역시 남구 삼산중로128번길 21,울산광역시 남구 삼산동 1538-2,35.54504494,129.3375892,2845.0,3448.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
현대문화1차아파트지하주차장,공공용,울산광역시 남구 화합로102번길 8,울산광역시 남구 삼산동 1605-3,35.53409091,129.3428271,1865.0,2261.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
평창현대아파트(504동앞),공공용,울산광역시 남구 삼산중로 110,울산광역시 남구 삼산동 1547,35.5434255,129.3363471,1085.0,1315.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
세양청구마을아파트지하주차장(108동관리사무소앞),공공용,울산광역시 남구 돋질로401번길 12,울산광역시 남구 삼산동 172-1,35.54404425,129.3510501,1903.0,2307.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
현대백화점지하주차장,공공용,울산광역시 남구 삼산로 261,울산광역시 남구 삼산동 1521-1,35.5395869,129.3358538,1124.0,1362.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
유안타증권빌딩지하주차장,공공용,울산광역시 남구 삼산로 197,울산광역시 남구 달동 1358-8,35.5380775,129.3285697,3940.0,4776.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
울산산업공구월드지하주차장,공공용,울산광역시 남구 갈밭로 24,울산광역시 남구 삼산동 1591-4,35.5357884,129.3426382,1320.0,1600.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
롯데시네마지하주차장,공공용,울산광역시 남구 삼산로 288,울산광역시 남구 삼산동 1480-1,35.53892403,129.3387521,2382.0,2887.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
달동문화공원지하주차장,공공용,울산광역시 남구 번영로 224,울산광역시 남구 달동 518-7,35.5453158,129.3255356,15160.0,18376.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
벽산강변아파트지하주차장,공공용,울산광역시 남구 화합로 250,울산광역시 남구 삼산동 1529-1,35.54668631,129.3403006,10084.0,12223.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
울산삼산푸르지오아파트지하주차장,공공용,울산광역시 남구 돋질로339번길 35,울산광역시 남구 삼산동 1529-2,35.54655043,129.3420982,10468.0,12688.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한화꿈의그린1단지아파트  지하주차장(입구오른쪽),공공용,울산광역시 남구 산업로613번길 26,울산광역시 남구 삼산동 324-15,35.53706668,129.3478964,18802.0,22790.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
한화꿈의그린2단지아파트  지하주차장(입구오른쪽),공공용,울산광역시 남구 산업로613번길 29,울산광역시 남구 삼산동 324-17,35.53569365,129.347702,15806.0,19159.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
남운프라자지하주차장,공공용,울산광역시 남구 북부순환도로 17,울산광역시 남구 무거동 299-10,35.5517116,129.2653644,1722.0,2087.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
굴화주공아파트1단지지하주차장(102동앞출입구),공공용,울산광역시 남구 굴화4길 20,울산광역시 남구 무거동 275-1,35.55450647,129.2624042,4595.0,5570.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
굴화주공아파트2단지지하주차장(202동옆출입구),공공용,울산광역시 남구 굴화4길 22,울산광역시 남구 무거동 276-1,35.5530016,129.2624164,3944.0,4781.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
무거위브자이지하주차장(107동옆출입구),공공용,울산광역시 남구 북부순환도로 35,울산광역시 남구 무거동 1594,35.55346169,129.2654489,50731.0,61492.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
서희스타힐스지하주차장(101동),공공용,울산광역시 남구 남산로12번길 7-7,울산광역시 남구 무거동 1593,35.55224684,129.2723524,5767.0,6990.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
무거한라1차아파트지하주차장,공공용,울산광역시 남구 신복로46번길 26,울산광역시 남구 무거동 1535-1,35.55144044,129.2586882,1587.0,1924.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
청구하이츠아파트지하주차장,공공용,울산광역시 남구 신복로 52,울산광역시 남구 무거동 828-3,35.5497997,129.2571912,1653.0,2004.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
선경아파트지하주차장,공공용,울산광역시 남구 신복로 67,울산광역시 남구 무거동 833-1,35.54927417,129.2559989,869.0,1053.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
협성현대아파트지하주차장,공공용,울산광역시 남구 대학로1번길 61,울산광역시 남구 무거동 931-1,35.5415221,129.2519098,1157.0,1402.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
무거시장아파트지하주차장,공공용,울산광역시 남구 신복로 24,울산광역시 남구 무거동 825-1,35.5485652,129.2597806,826.0,1001.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
옥현1단지102동~103동지하주차장,공공용,울산광역시 남구 옥현로 92-13,울산광역시 남구 무거동 477-1,35.54629996,129.2630953,3279.0,3975.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
옥현2단지209~210동지하주차장,공공용,울산광역시 남구 옥현로 92-12,울산광역시 남구 무거동 478-1,35.54269809,129.2624427,3461.0,4195.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
옥현3단지301동~302동지하주차장,공공용,울산광역시 남구 옥현로 34,울산광역시 남구 무거동 488-13,35.53936211,129.2587066,22827.0,27669.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
문수아이필아파트지하주차장,공공용,울산광역시 남구 대학로1번길3-26,울산광역시 남구 무거동 1005,35.53631335,129.2515834,1354.0,1641.0,Y,주차장,052-226-5463,울산광역시 남구청,2021-05-04,울산광역시
